2144655,Deixa+Pro+Pai,0,1,3955,225
2144766,GuerraMario,29,1,517,1356
2144772,david84,0,1,615,1280
2144971,Buesix,0,0,0,2215
2145005,metarg,0,1,543,1329
2145149,RoberT+B,0,1,31,2014
2145267,kaidosan15,0,1,302,1563
2145359,King+Arthur,69,1,1965,624
2145367,kirakias,69,1,2176,569
2145441,Mico78,15,1,2226,547
2145492,Torpe14Mota,0,1,264,1622
2145573,DAVID68,15,1,2399,492
2145649,Don+Alkimia,20,5,14083,14
2168803,Rey+Pollito+de+Troya,24,1,2098,578
2170748,Jorrell,0,1,2285,527
2170846,Cid+Campeador,2,2,4791,162
2170876,Alp+Er+Tunga,141,1,233,1666
2170896,serkan,68,1,2194,548
2171013,BennyBirra,0,1,59,1969
2171024,Markus23,68,1,1164,1001
2171434,Sunshiner,0,1,391,1469
2171585,MarcAres,62,1,2242,541
2171586,sergigabo,62,1,1256,952
2171897,arkken,62,1,1812,678
2171938,Arshex,52,1,4241,196
2171983,sintraxy,19,1,3368,309
2172056,marcosdela3,41,1,1527,846
2172058,Neicher68,0,0,0,2216
2172065,jhonatan+6,79,1,411,1443
2172107,WebOo,68,1,243,1660
2172216,Nuitari,0,1,703,1225
2172547,JoanCP7,0,1,243,1648
2172610,kaotiko22,35,1,210,1779
2172761,1msc,20,1,5312,138
2172838,Lucian,20,2,7231,68
2172866,TOTO62,0,1,26,2102
2172921,Sloth,0,1,211,1698
2173021,Darik,0,1,379,1481
2173040,nortamort28,77,1,1375,898
2173071,CS-bl33ssz,0,1,227,1674
2173075,theoneseus,0,1,774,1176
2173210,LSM16,0,1,1201,986
2173262,abryrv,0,1,1974,620
2173272,Cincro22,30,1,2552,461
2173300,Elgranlitri,0,1,389,1470
2173333,Scalant,0,1,853,1138
2173364,yonkone,30,1,2826,406
2173438,manodeoko,0,1,751,1195
2173649,Iurde,141,1,1074,1042
2173712,Camilianos,0,1,26,2103
2173719,Cafucas69,0,1,2256,538
2173736,javivi,0,1,167,1790
2173766,Hunaku,0,1,1275,943
2173782,yoelbulo,0,1,564,1318
2173804,smokee,9,1,525,1343
2173856,Borys,0,1,261,1627
2173921,Lord+Varowilis,0,1,267,1616
2174034,jaanroca,0,1,26,2104
2174060,cpthaddock,15,1,2093,582
2174102,Jerryjgj,4,2,4889,155
2174108,enek00x,0,1,26,2105
2174163,alfrava007,69,1,1509,828
2174195,aaiyoor07,19,2,3889,242
2174198,Speakeer,12,1,1174,998
2174202,Mauri,15,1,935,1101
2174544,-RoyalFlush-,0,1,354,1508
2174629,Seak+loco,0,1,26,2106
2174772,wicky5,15,1,3485,289
2174793,zSPeeDZoom8ii,0,1,55,1974
2174871,RGR10,29,2,4874,157
2174904,Chambon,0,1,1687,728
2174905,Alvarocnk92,4,1,3168,339
2174932,piecitos25,0,1,125,1858
2175100,rick1,15,1,3425,306
2175174,xinaco,4,1,3133,347
2175224,the+konquistador,0,1,651,1256
2175357,Soracai1,9,1,925,1104
2175505,Mksl,16,1,2102,575
2175532,Darthvaeder,0,1,26,2107
2175542,Taavo,0,1,85,1919
2175590,REDWALDA,0,1,290,1579
2175606,-+S+a+v+a+g+e+%2A,0,1,180,1763
2175660,to%C3%B1i,0,1,307,1567
2175695,Mariscal,95,1,111,1883
2175711,lordgaviota,55,1,1648,759
2175784,joosee1901,0,1,656,1251
2175860,YELLOWCAT,15,2,3929,227
2175878,Juniors87,62,1,708,1223
2175897,templarios,2,1,1249,959
2175925,SnapClashPt,0,1,26,2108
2175940,b+e+l+g+i+u+m,0,1,130,1852
2176021,Hrmaas,0,1,593,1299
2176054,Esbe+mindu,0,1,725,1210
2176068,Lady+Ginebra,55,1,1420,868
2176096,CHIME666,0,0,0,2217
2176116,HugoPK,41,1,369,1490
2176189,Alexander+Gomes,0,1,520,1349
2176243,Sa%C3%BAlconquistador,17,1,674,1241
2176273,Hurin,0,1,103,1892
2176348,Zara+Home,82,1,1616,778
2176355,Sir+Pol,29,1,3004,371
2176379,Trufo,81,1,452,1409
2176385,Drot,0,1,181,1759
2176434,Urtugrul,160,1,217,1689
2176589,sisqui,0,1,249,1641
2176591,F31T0,24,2,4638,173
2176594,Sr+de+los+anillos,63,1,1500,834
2176615,PartySchlumpf.,75,1,742,1201
2176673,Placeres91,24,3,5404,123
2176704,Reis,0,1,1301,932
2176707,Reberlin,35,1,1615,780
2176735,ishbal89,28,1,667,1259
2176774,Cire20,0,1,240,1657
2176830,Lysithea,28,1,1479,841
2176880,castrori,29,1,2280,530
2176885,MuadiB,111,1,1950,639
2176921,Demoperro,29,1,1729,714
2176927,MrHood,77,1,1331,913
2176932,LastKingdom,105,1,1294,938
2176933,PericoSanchez,0,1,1256,953
2176949,Dbz2025,136,1,2472,480
2176950,Atletico,0,1,1726,717
2176951,JuanCarlos1,62,1,1598,814
2176985,dinamicshow,3,1,3012,370
2176997,Wikkypedia-tra,10,1,4065,216
2177055,BOT+Ferchu,0,1,26,2109
2177058,FerminTrujillo13,68,1,966,1090
2177068,Leclercs,0,1,26,2110
2177105,gallego94,19,1,3868,234
2177122,Olivermdc,162,1,258,1633
2177144,javiiperez,4,1,3736,248
2177166,anto9624,0,1,395,1462
2177225,Ostias,68,1,1176,996
2177242,-%3Dmeninomaluquinho%3D-,0,1,26,2111
2177264,JaimeMister,53,1,1920,647
2177327,Kiste,55,1,1609,784
2177328,Rey+Viriato,105,1,1955,634
2177329,Sergi,0,0,0,2218
2177331,Ainara,77,1,189,1744
2177332,Quim10,0,1,180,1764
2177342,Diox,136,1,1085,1034
2177379,galakrisna,16,1,2053,592
2177459,OLYMPIACOS+F.C.,82,1,3139,343
2177523,NDLGXG,137,1,1387,878
2177554,Mofitex,1,1,3829,243
2177595,EVETEO,0,1,423,1425
2177606,miguelmarques777,0,1,1627,774
2177628,Abd+al+Rahman,105,1,26,2112
2177696,Sil3nt.Hill,20,4,10668,30
2177697,VoidHammer,0,1,199,1734
2177698,SkullShift,55,1,1402,876
2177699,HexBreaker,21,1,2024,598
2177721,GrimEcho,53,1,1774,690
2177722,Drox,0,1,1743,706
2177723,DiegoM,35,1,1986,612
2177724,Manuel07,29,1,1664,741
2177731,condesewerton,0,1,388,1472
2177737,acustico,21,0,0,2219
2177754,Guifr%C3%A9,55,1,1453,849
2177759,maxbaires,16,2,4125,207
2177761,miedo,0,1,252,1637
2177766,Hectorrecio,105,1,1774,691
2177768,Denis10,35,1,1993,609
2177769,Rodrigou,62,1,1633,768
2177770,Javater,29,1,900,1116
2177802,Ulian,84,1,394,1466
2177807,V+O+L+D+E+M+O+R+T,68,1,3236,329
2177866,nicolarag,0,1,243,1649
2177881,THE+HUNTER,105,1,767,1184
2177914,Dylan,0,1,949,1109
2177955,Igor2k,0,1,32,2010
2178061,ADHD,0,1,26,2113
2178074,Cristi,21,1,1986,613
2178075,Tonichu,21,1,1774,692
2178076,Carnivalsaw,82,1,1664,742
2178077,SpaceJam,105,1,1955,635
2178078,Spiderman,0,1,1664,743
2178079,Koke10,0,1,209,1713
2178080,Juanantonio,35,1,2024,599
2178081,Destroy,82,1,1664,744
2178082,Vital,79,1,1664,745
2178083,Elena08,82,1,1304,928
2178118,MrFreedom,0,1,199,1723
2178122,Ivan+montana,77,1,1263,947
2178123,Uthred,0,1,770,1179
2178130,Barreiro,0,1,1225,976
2178131,TrabaLindo,0,1,1255,954
2178132,003alexander,21,1,1433,863
2178140,zuruto,136,1,1822,669
2178141,javi99,0,1,175,1775
2178148,Jrlf,15,1,1527,821
2178156,albertomc,93,1,1763,696
2178199,PanBimbo,77,1,1305,926
2178200,Panfleto,0,1,1278,942
2178201,Gitanaco,0,1,1255,955
2178202,Pajuelo,0,1,1331,914
2178203,RonCola,77,1,1679,730
2178204,Beethoven,77,1,1206,983
2178205,BobEsponja,0,1,1208,980
2178206,PepitoDepito,0,1,1263,948
2178434,Moflex,29,1,2289,526
2178451,ROMEO249,93,1,663,1247
2178467,Mamen,16,1,4532,184
2178475,Ernestom,53,1,317,1550
2178560,%2A%2ADarkness%2A%2A,0,1,208,1718
2178582,Afeitamuertos,0,1,136,1838
2178602,jvise,35,1,1589,797
2178638,pereira1790,15,1,1811,682
2178730,Tassadar,0,1,26,2114
2178744,PrT-,0,1,117,1872
2178778,Kuper,0,1,32,2011
2178802,Ortadri,85,1,1451,857
2178808,ainhara,85,1,1405,873
2178811,FUNEBRERO,28,1,3627,263
2178828,dama,0,1,130,1853
2178892,capdeferro,41,1,1008,1064
2178927,magazu22,85,1,1380,882
2178951,aderiel,85,1,1568,809
2178966,ticotico,85,1,1382,881
2178972,ginola,85,1,1593,795
2178973,pecoso,85,1,1464,845
2178984,almudina,85,1,1144,1024
2178986,hachafilada,85,1,1550,808
2179006,pi%C3%B1acolada,85,1,1312,923
2179007,rayodeacero,85,1,1087,1032
2179017,bobesponja27,85,1,1106,1027
2179018,roquenublo,85,1,1627,775
2179026,tropical,85,1,1445,856
2179027,therese,85,1,1383,880
2179029,CatBerryVT,19,1,3032,366
2179030,diegoncre,116,1,241,1662
2179036,elkety,0,1,345,1518
2179037,GeminisSaga,2,1,1475,848
2179061,Ignea,68,1,1621,777
2179069,Kukuflaiter,0,1,26,2115
2179093,Savitar,53,1,3617,264
2179095,CapitaRoger,53,1,284,1595
2179107,Delphy,85,1,1176,916
2179108,sonic,85,1,1501,833
2179112,TetraSanti,0,1,323,1545
2179123,enforcerego,0,1,827,1150
2179170,PlsSlap,0,1,590,1304
2179191,uchihanear,75,1,476,1393
2179250,Mihaixp70,0,0,0,2220
2179251,DaniLobo,0,1,26,2116
2179275,Ditalco,0,1,1900,656
2179320,visionesextra%C3%B1as,50,5,12853,20
2179321,hidetysonX,75,1,592,1301
2179322,Bolsitadecaramelos,0,1,26,2117
2179323,vega+sombria,50,1,3461,297
2179326,kuty666,55,1,979,1083
2179332,KELOKEMANIN,75,1,2669,437
2179333,Nietzchehere,75,1,2453,483
2179358,onunez,132,1,277,1603
2179363,alemangou,21,1,2264,535
2179393,Extremanecesidad,75,1,3563,276
2179394,CalidadMax,50,5,19521,3
2179399,MaGaMe72,0,1,847,1142
2179411,.Lamine.,55,1,1531,819
2179412,-Torete-,55,1,1664,746
2179413,From,55,1,1633,769
2179414,pizzahat,82,1,1664,747
2179460,SIR+HALCON,53,1,1744,704
2179488,Visigodos,10,1,2868,398
2179493,gcornide1031,30,1,1611,783
2179516,Shev,19,3,10962,28
2179524,Kais+montana,0,1,1162,1002
2179535,biyiksito,77,1,1759,698
2179552,Duki,8,3,6351,85
2179564,NuZeu,0,1,414,1440
2179612,Xaviersp91,0,1,298,1569
2179627,Hotweels,0,1,162,1799
2179628,Chaco,0,1,86,1910
2179646,DeX+x+NchalantX,0,1,206,1709
2179707,pellejopatras,0,1,117,1873
2179725,Foyonenas,75,1,2428,488
2179727,Mealimentodetumiedo,75,1,2631,466
2179728,PolandDestructor,75,1,494,1375
2179790,soyleyenda,55,1,1633,770
2179791,Valeera,53,1,1990,610
2179792,Warlock,82,1,206,1710
2179793,Angelo1,35,1,2070,585
2179794,janet,82,1,1774,693
2179795,Dani88,53,1,2000,606
2179796,Iban,35,1,1990,611
2179797,Teresniha,21,1,2066,586
2179807,AORISTO,0,1,242,1651
2179847,Alzai,0,1,864,1139
2179862,Nightcrawler.,0,1,146,1821
2179885,BestiaDelDocke,0,1,1767,695
2179937,Portimireinalasangredar,0,0,0,2221
2179975,guadacasca,105,1,1248,961
2179988,Averigual0,30,1,2935,384
2179989,NeMm,10,1,2331,514
2180047,Nicole18,0,1,288,1583
2180048,gniojson,0,1,177,1772
2180058,joxema91,30,1,1679,731
2180087,pepsi,62,1,1668,738
2180088,%2Aeduard%2A,35,1,1983,617
2180089,tumolas,35,1,2024,600
2180090,daxit3000,29,1,1447,854
2180091,Josep10,55,1,1664,748
2180092,ToniTWs,53,1,1986,614
2180093,Minijuegos,0,1,1043,1049
2180094,Cupra2,21,1,1986,615
2180095,YESTE,105,1,1986,616
2180096,FRmaximus,0,1,1505,830
2180125,Negreira,9,1,1299,934
2180143,kuro,21,1,3203,332
2180147,Chef+zeff,29,1,3472,299
2180148,Usopp,21,1,3135,344
2180152,Mr+Jagger,29,1,3930,235
2180160,Bache,0,1,26,2118
2180194,kurcha,9,1,603,1291
2180201,Ragnar+Lothbrotk,9,1,634,1267
2180211,DontCry,0,1,264,1623
2180234,gonzatrosero,111,1,899,1117
2180257,alice92,0,0,0,2222
2180297,waspeis,2,1,2014,602
2180301,robertobm98r,0,0,0,2223
2180367,Rickusa,141,1,475,1395
2180401,King75,0,1,485,1381
2180410,Killua+Zoldyck,53,3,5714,105
2180431,Sr.Makako,0,1,729,1208
2180455,Armekhan,8,0,0,2224
2180461,Ra%C3%BAl+80,0,1,474,1396
2180493,MasterPollo19,136,1,1004,1080
2180506,Martexx13,0,1,26,2119
2180525,postiga,0,1,237,1663
2180532,Yolanda+Smith41,35,1,1978,619
2180533,Vaughn+Roob32,55,1,1633,771
2180534,Mae+Legros,0,1,189,1745
2180535,Drake31,29,1,1668,739
2180536,Houston+Prosacco5,82,1,1534,816
2180538,Kaden+Armstrong23,55,1,1635,767
2180539,Kiarra+Rodriguez9,0,1,163,1798
2180547,Cesar+Cruickshank,17,1,1609,785
2180548,Shad74,35,1,160,1803
2180620,Fakkrr%C3%AD,0,1,486,1380
2180626,Fakle,0,1,1734,710
2180638,LeoM57,74,1,291,1577
2180642,Loco33,0,1,32,2012
2180651,prz17,24,1,820,1153
2180662,KingSeven,12,1,943,1099
2180697,RUSSIAN+PARTY,50,1,4262,199
2180740,Troyano69,24,1,1312,924
2180825,FranB,0,1,1158,1020
2180833,D3kusitt0,0,1,901,1115
2180890,Darknar626,82,1,156,1808
2180923,Paoli,0,1,525,1344
2180938,-%3D+MACAN+ATAK+%3D-,0,1,146,1822
2180955,Daran,16,3,5350,127
2180991,lfalquee,0,1,247,1645
2180995,Ivka,55,1,1488,838
2181023,Yavanna,0,1,146,1823
2181025,fernandorv,24,2,3655,258
2181075,cuervoscuro,69,1,2001,605
2181095,nanoman,30,1,2085,580
2181101,Squalo364,19,4,9234,46
2181141,Bbkeeem,2,1,954,1093
2181150,lider,77,1,450,1411
2181199,Landersa,41,1,1549,810
2181209,Super+Saiyan+6,0,1,351,1511
2181217,Meres,24,3,5175,135
2181219,nitr0foska,2,1,3200,333
2181225,Gregoff,0,1,180,1765
2181245,gaalo16,69,1,1655,789
2181298,PadrePrimerizo,19,1,3841,241
2181315,MrXakan,62,2,7432,62
2181338,Aldair,0,1,403,1452
2181418,Alima%C3%B1a,0,1,474,1397
2181421,ardala,2,1,2956,382
2181428,Benjass,29,1,1993,636
2181431,cieguin-55,19,2,3902,230
2181476,Paganos,28,1,2572,459
2181481,AlejoMatias92,137,1,1830,667
2181488,betosan123,15,1,677,1239
2181523,adrirf,24,1,1918,648
2181536,EXXXPLOSIVO,21,1,1709,722
2181542,PepperoniGuy,4,1,3482,291
2181545,R.Uzumaki,0,1,26,2120
2181548,Riserek+2+El+Regreso,0,1,60,1967
2181569,Malvinero,2,1,26,2121
2181592,Ovnival,0,1,250,1640
2181612,Merceditas,82,1,190,1741
2181624,nervion15,0,1,381,1478
2181669,lacabra,19,1,2876,392
2181676,elquetecoje,69,2,3779,246
2181688,Zhukov,30,1,1013,1061
2181694,cornelio+escipion,0,0,0,2225
2181708,gaprii,19,3,5848,103
2181744,pucelano,53,1,1696,727
2181757,Avery,0,1,26,2122
2181768,Said153,82,1,416,1436
2181774,AndrewZeus,19,1,3322,316
2181789,palasito26,0,2,5167,136
2181807,Polizzia,79,1,1753,702
2181809,MyGE,21,1,1609,786
2181811,Natos,0,1,189,1746
2181818,Juankitanke,29,1,1673,735
2181819,Grupetto,105,1,1983,649
2181824,jesuggc,69,1,1114,1023
2181835,Angellp,16,1,1471,843
2181837,Letonkin,16,1,1365,890
2181847,Javivu24,0,1,153,1813
2181848,Crist%C3%B3bal+colon,62,1,3463,296
2181849,Geraard59,62,1,1916,651
2181850,rompetabikes,62,1,1655,756
2181853,Rey+Arturhh,0,1,1036,1053
2181860,Pochola+Silva,26,1,1509,829
2181865,jedom,15,1,1200,987
2181876,xx1david1xx,39,1,74,1942
2181891,ZoencilloGT1,4,1,3610,267
2181893,diogorocha18,0,1,26,2123
2181959,ALSA,0,1,820,1154
2181960,Daniel22,0,1,605,1289
2181972,Omixam,21,1,232,1668
2181974,kilates,85,1,1391,893
2182006,Braicks,0,1,720,1217
2182015,andresbcp,4,1,3025,369
2182026,Coke+Espi,0,1,196,1730
2182034,SAOSAR,105,1,1649,758
2182055,Rike04,0,1,262,1626
2182056,ETN+PLUS,0,1,1305,927
2182060,Kiaram.,79,1,1664,749
2182061,Kraken.exe,35,1,2066,587
2182062,AFKEterno,105,1,1955,637
2182063,Pointnull,93,1,206,1711
2182064,Velkhar,29,1,1664,750
2182065,Elultimopeon,0,1,165,1793
2182066,VeroxII,0,1,285,1587
2182083,julioguerrajr,0,1,438,1419
2182119,XaDoW,62,1,1240,963
2182120,willy+la+porqueria,0,0,0,2226
2182121,Justin4,55,1,3257,327
2182124,PabloBernal304g,0,1,1094,1030
2182125,sweetdevotion,0,1,898,1127
2182145,ReyChesco,69,3,13280,17
2182155,J279,0,1,193,1732
2182161,Bladck,0,1,187,1751
2182169,Feanor14,15,1,1643,764
2182185,abdelali37,0,1,151,1815
2182188,agnologya,0,1,783,1170
2182209,Nodes,0,1,26,2124
2182217,rih2,0,1,69,1952
2182227,rewer,0,1,446,1434
2182228,D.+Andriu,137,1,1845,665
2182242,Miriamemilce,28,1,2170,564
2182243,Lozaneiro,0,1,26,2125
2182244,RodrigoTMP,0,1,373,1486
2182246,Kobu,147,1,686,1242
2182257,Se%C3%B1or+Rocky,69,1,2338,522
2182260,Beticaca,24,1,2908,388
2182261,Fatiguita23,24,2,3512,311
2182263,BlackWolff,0,1,732,1205
2182267,DANGOMHIJ85,24,1,3305,320
2182271,Galletor,24,1,2678,435
2182274,Nilhathak,24,1,3307,319
2182276,jonmpy,153,1,294,1573
2182287,Rey+escanor,69,1,2329,516
2182288,Maximiliano3,0,1,26,2126
2182293,martin14drax,0,1,26,2127
2182305,destroyer,0,1,26,2128
2182307,bokerone,0,1,1236,970
2182309,Xitboy,0,1,212,1694
2182326,zabalon,53,1,3236,330
2182344,Eduardo5,0,1,501,1370
2182357,SkillBlackies,30,2,3547,280
2182369,Terminatorka1992.,0,1,26,2129
2182383,BlaasSG,0,1,403,1453
2182386,Alma+guerrera,93,1,289,1581
2182389,baczkonulltres,0,1,149,1818
2182397,yastian,0,1,317,1551
2182398,Sir+daniel,24,1,2624,444
2182410,MarcAres2,0,1,26,2130
2182413,GabrielDI,77,1,2395,494
2182524,Darck,0,1,164,1795
2182584,Dimitry7,0,1,192,1735
2182610,XDIUX,35,1,1814,676
2182643,juvaca99,0,1,467,1401
2182657,stillbaggs,0,1,26,2131
2182710,Earnur,55,1,1769,694
2182830,Airamkaox,134,1,935,1102
2182836,Muji,111,1,3036,365
2182840,kito24,0,1,555,1323
2182893,Catchallenger,105,1,831,1149
2182918,Controladisimo,0,1,91,1905
2182953,HANNIBAL+LECTER,35,1,1252,956
2182955,centollo,111,1,3193,334
2182957,Babuino+IV,69,1,2281,529
2182959,Kimic0,69,1,1341,906
2183041,G1lG4,0,1,418,1433
2183042,Polaris+hudson,74,1,1306,925
2183051,SusoV,24,1,1972,621
2183126,Mencey,0,0,0,2227
2183128,Mahier,0,1,26,2132
2183181,LUCARIO+III,41,1,1125,1016
2183192,TAVO,0,1,26,2133
2183201,benjaminp2,55,1,2300,523
2183209,Atlacatl,30,1,2535,467
2183227,CR7pt,82,1,2148,563
2183233,El+domador,128,1,1538,815
2183234,Churumbel+de+malaga,75,1,1461,847
2183238,omega92,93,1,401,1456
2183239,Miauzer,21,1,1285,941
2183245,Desembarco+del+Rey,0,1,26,2134
2183254,jorge7777,77,1,1813,677
2183261,Pelopi05,0,1,26,2135
2183267,DON+AGUSTIN,75,1,210,1700
2183281,Highlander,69,1,1238,966
2183283,caritoz13,55,1,776,1175
2183285,amezagapaleta,105,1,1998,628
2183288,Daemon94,55,1,1908,654
2183297,Diabloking23,0,1,392,1468
2183299,yabiyelow,0,0,0,2228
2183314,djfonty,120,1,880,1128
2183317,bere,0,1,2112,573
2183331,Manutauro,0,1,39,2005
2183393,Nithax,0,1,26,2136
2183397,Fhar,77,1,2623,445
2183403,JPiqueras,0,1,203,1716
2183407,Carnicero+52,0,1,316,1554
2183409,Fiddle,0,1,613,1283
2183422,jesusca,69,1,996,1073
2183428,Gellert+der+Nachtalb,0,1,416,1437
2183433,ibon,0,1,46,1992
2183440,Bot%C3%B3n,0,1,220,1684
2183448,Segarro+Amego,20,1,3553,277
2183449,Se%C3%B1or+IvanGG,21,1,1341,907
2183452,Jartas,0,1,712,1219
2183455,Peterman,15,2,4613,176
2183456,sisihub,0,1,26,2137
2183468,junior751,0,1,57,1971
2183470,Rey+Andrews,15,1,682,1237
2183476,Se%C3%B1orRagnar,0,1,26,2138
2183480,MrIgual,77,1,1612,794
2183481,Rey+kafka,154,1,294,1574
2183482,el+faliyo+de+san+roke,20,1,3586,269
2183483,xinamo92,19,2,10250,35
2183486,miguelbarajas,29,1,4618,174
2183488,kaeru,15,1,1645,763
2183490,Parrusko,19,3,5540,115
2183491,Danasta,19,7,16543,7
2183493,AlenHalloween,0,1,115,1877
2183545,Phibius,24,2,3443,302
2183546,Smasher73esp,0,1,267,1617
2183599,Minority+Slayer,15,1,1320,917
2183601,Willy41,139,1,1421,872
2183602,juan05,0,1,65,1959
2183603,Whale.CapitalInvestments,0,1,130,1854
2183605,kanario85,19,1,2608,448
2183608,Pokemomo,0,1,258,1629
2183613,AcAJe04,0,1,420,1430
2183616,DRXSGO,62,1,1546,811
2183634,mgsean,17,1,1151,1005
2183635,Luluprime,0,1,204,1714
2183637,WhoIs%3F,0,1,225,1677
2183638,RIKITA,128,1,1578,799
2183639,Reyleon,69,1,1104,1037
2183642,FasitoRico,53,1,3541,281
2183643,Troya,128,1,1511,827
2183648,Remat,128,1,443,1414
2183650,Korin,128,1,1760,697
2183796,Pollito7,0,1,26,2139
2183797,Glinzky,0,1,400,1457
2183798,znnarks,21,1,1618,793
2183801,reus+city,0,1,211,1699
2183804,Madmardigan,69,1,3157,341
2183840,Combustion,128,1,1533,817
2183901,Changoo,55,1,1785,684
2183955,UnTalCevagros,82,1,918,1108
2183956,Sotek,0,1,164,1796
2183957,Sun+Tzu,69,1,1345,902
2183958,arp1+returns,0,1,26,2140
2183959,janroca,105,0,0,2229
2183964,Luperco1100,0,1,249,1642
2183966,galscrifostrodo,0,1,454,1408
2183967,patricioestrella,0,1,395,1463
2183968,Tontohermozo,0,1,395,1464
2183970,Catho,75,1,286,1599
2183971,Deimos25,0,1,154,1811
2183972,roddlemos9,0,1,26,2141
2183974,RonaldMcDonald,0,1,212,1695
2183975,Esp%C3%ADa+con+ariete,0,1,395,1465
2183976,Ruud85,24,1,1539,823
2183977,Invitado183977,0,1,134,1845
2183983,Leumas94,0,1,2375,499
2183985,kingofwar,0,1,143,1828
2183988,Rayo90,0,1,116,1875
2183989,papaute,0,1,26,2142
2183990,Bodig0,0,1,26,2143
2183991,Danbung,101,1,641,1272
2183995,Rey+de+Corazones,52,2,4787,165
2183996,Nicopg31,0,1,2397,493
2183998,JeyMamon,94,1,1729,715
2184001,killer-black,0,1,88,1908
2184002,jejeje,0,1,102,1894
2184003,Ridley,0,1,198,1727
2184006,reymordido,0,1,96,1900
2184008,WeakBane,0,1,226,1675
2184010,Brain,0,1,69,1953
2184011,DerraDrift+ESP,55,1,1033,1058
2184018,FelipeB2,87,1,207,1707
2184021,Ramelgo,0,1,814,1157
2184024,Julio.Cesar,0,1,699,1226
2184025,rei+olaola123,0,1,26,2144
2184028,OrlandoRega,141,1,474,1398
2184033,EZzZzZzZ,0,1,46,1993
2184036,nikitoxxx,0,1,2377,497
2184037,627307174,0,1,147,1819
2184038,Papiloma,141,1,151,1816
2184039,Caballero+Henky,146,1,894,1121
2184041,CarlosGo,0,1,81,1922
2184042,diegithop,0,1,177,1773
2184046,LoTeJeS,0,1,75,1936
2184047,reggycual,62,1,2259,537
2184048,T0uRo.,0,1,41,2004
2184051,Rey+Beto,0,1,26,2145
2184052,PPBanker,0,1,1081,1038
2184053,malumi,0,1,85,1913
2184055,KariLodbrock86,0,1,138,1834
2184056,polux,0,1,1442,858
2184057,I+LOVE+ADHD,0,1,26,2146
2184060,NamiX,0,1,26,2147
2184077,islapuente73,0,1,45,1995
2184078,bosquenorte53,0,1,26,2148
2184080,pinotrigo50,0,1,26,2149
2184094,brisajardin90,0,1,26,2150
2184095,arenacosta60,0,1,45,1996
2184096,lagosenda27,0,1,45,1997
2184097,Taribo,146,1,1139,1011
2184099,Invitado184099,0,1,70,1949
2184100,Jair+XD,105,1,1542,812
2184101,Quinirsg,0,1,328,1541
2184102,Nihnisita,55,1,2228,540
2184103,CazaManc0s,75,1,194,1749
2184104,Shenyi,110,1,136,1839
2184105,Legend%2A,8,1,77,1929
2184107,Big+Big+Bananaaa,0,1,26,2151
2184109,Eduardo+New,75,1,2344,509
2184114,Valeria,107,1,887,1125
2184117,Luckie82,0,1,485,1382
2184119,Aitor94,95,1,1034,1054
2184120,atake17,0,1,64,1961
2184122,Dragon.celestial,0,1,2288,531
2184123,Paula+Alcantara,0,1,199,1724
2184125,kirbito,0,0,0,2230
2184126,Karlowicz,0,1,138,1835
2184128,NikitaKudrin,0,1,26,2152
2184133,aletion,0,1,199,1725
2184134,Dendere,0,1,1517,826
2184135,Rodriwewe,0,1,156,1809
2184136,FCBene,0,1,38,2006
2184138,Turok,0,1,71,1946
2184140,titus,0,1,26,2153
2184141,matgaiden,0,1,564,1319
2184143,sebasthianrodriguez123,0,1,75,1937
2184145,shamaw,0,1,608,1287
2184146,cris05,0,1,741,1202
2184148,thedarkrais,0,1,990,1079
2184149,Emmanuele,0,1,70,1950
2184150,sebastianga,0,1,1077,1040
2184151,ByNumb,0,1,68,1956
2184152,Ragnar1,0,1,48,1985
2184153,Megadago90guapo,8,1,523,1348
2184154,ripmaster2,0,1,26,2154
2184155,Blackpuma1,29,1,1384,891
2184156,herrtoast,0,1,26,2155
2184157,MedievalVoid,0,1,28,2015
2184159,Scirocco1.4T,0,1,26,2156
2184160,Shadowtactician,55,1,1331,915
2184161,elpastor35,0,1,26,2157
2184162,EXTERMINADOR,0,1,38,2007
2184165,Chapa,0,1,1600,792
2184167,irvin0037,0,1,75,1938
2184168,Invitado184168,0,1,187,1752
2184169,Se%C3%B1orBuu,0,1,48,1986
2184170,mihairdm,0,1,26,2158
2184171,landertxu31,41,1,1155,1007
2184172,manolo,126,1,190,1742
2184173,juul16,0,1,84,1917
2184175,Invitado184175,75,1,122,1865
2184177,Sasha,0,1,32,2013
2184178,alexmc81,0,1,964,1091
2184179,IvanRieju,0,1,26,2159
2184180,MONSTER,0,1,495,1373
2184182,Daenerys,0,1,58,1970
2184183,torrente,0,1,75,1939
2184184,Se%C3%B1or+andres,0,1,77,1930
2184186,diomex,0,1,481,1392
2184187,fhenix,0,1,492,1377
2184189,Tony+33,126,1,222,1681
2184190,Invitado184190,0,1,682,1238
2184191,Chillindrino,0,1,61,1966
2184192,cALISTENIA,0,1,26,2160
2184193,Invitado184193,126,1,184,1757
2184195,Letiziapusy,0,1,26,2161
2184199,End1k4,0,1,47,1989
2184200,TheOneMen,0,1,63,1963
2184201,Blublu,136,1,512,1361
2184202,cristian,0,1,28,2016
2184203,Merluska,0,1,802,1161
2184204,JasonRech,29,1,1150,1006
2184205,jroberto,0,1,339,1523
2184206,Carlos+Kilo,0,1,79,1926
2184207,bigua,0,1,635,1265
